segmento_id,osm_via_id,rodovia,nome_via,sentido_osm,faixas,velocidade_max_kmh,latitude,longitude,comprimento_segmento_m,distancia_vegetacao_m,tipo_vegetacao,osm_vegetacao_tipo,osm_vegetacao_id,score_prioridade,prioridade_inspecao
194,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0712123,-47.0305347,39.6,6.7,grass,way,1091068749,83.2,alta
195,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0715219,-47.0303222,41.9,6.5,grass,way,1091068749,83.3,alta
196,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0720488,-47.0300055,92.1,7.4,grass,way,1091068749,83.0,alta
197,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0728044,-47.0295787,97.3,5.8,grass,way,1091068749,83.4,alta
198,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0740161,-47.028891,206.7,6.2,grass,way,1091068749,83.3,alta
199,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0755894,-47.0279954,188.3,5.9,grass,way,1091068749,83.4,alta
200,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0767434,-47.0273412,101.2,5.7,grass,way,1091068749,83.5,alta
201,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.077349,-47.0269974,50.8,4.9,grass,way,1091068749,83.7,alta
202,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0777594,-47.0267689,51.8,4.8,grass,way,1091068749,83.7,alta
203,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0787003,-47.0262537,182.5,5.6,grass,way,1091068749,83.5,alta
204,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0796737,-47.0257017,61.7,5.5,grass,way,1091068749,83.5,alta
205,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0801547,-47.0254087,60.9,5.0,grass,way,1091068749,83.7,alta
206,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0807834,-47.0250303,99.0,5.5,grass,way,1091068749,83.5,alta
207,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0815584,-47.0245393,100.5,7.5,grass,way,1091068749,83.0,alta
208,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0821558,-47.0241353,55.9,6.0,grass,way,1091068749,83.4,alta
209,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0831594,-47.0233903,214.3,4.1,grass,way,1091068749,83.9,alta
210,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0845599,-47.0223206,166.3,5.5,grass,way,1091068749,83.5,alta
211,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0855822,-47.0215119,114.8,5.6,grass,way,1091068749,83.5,alta
212,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0864666,-47.0208138,128.3,4.4,grass,way,1091068749,83.8,alta
213,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0873044,-47.0201439,103.0,6.5,grass,way,1091068749,83.3,alta
214,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0877672,-47.0197622,26.2,5.9,grass,way,1091068749,83.4,alta
215,31777956,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0532524,-47.0487663,247.3,84.1,wood,way,1089699300,72.6,alta
216,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0521731,-47.0499164,88.9,82.2,wood,way,1092771796,73.1,alta
217,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0514386,-47.0507145,142.2,55.0,wood,way,1092771796,80.3,alta
218,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0505005,-47.0517959,162.0,88.7,wood,way,1092771796,71.4,alta
219,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0497377,-47.0526845,86.7,140.3,wood,way,1092771796,57.6,media
220,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0481312,-47.0546252,447.5,291.5,wood,way,1092771796,17.3,baixa
221,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0459071,-47.0573224,293.7,110.1,wood,way,1092771796,65.6,media
222,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0443182,-47.059259,237.3,41.2,wood,way,1094356565,84.0,alta
223,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0434283,-47.0603764,65.2,25.5,wood,way,1094356565,88.2,alta
224,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0430852,-47.0608452,57.4,75.8,wood,way,1094356565,74.8,alta
225,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0427669,-47.0613099,61.2,130.3,wood,way,1094356575,60.2,media
226,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0423726,-47.0619495,96.5,91.7,wood,way,1094356575,70.6,alta
227,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0420523,-47.0625034,37.4,102.1,wood,way,1094356575,67.8,media
228,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0418611,-47.062848,44.9,122.8,wood,way,1094356575,62.3,media
229,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0416376,-47.0632598,52.9,155.3,wood,way,1094356575,53.6,media
230,31777957,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0413579,-47.0637949,73.1,206.9,wood,way,1094356575,39.8,baixa
231,31777958,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0530043,-47.0496141,133.4,64.6,wood,way,1089699300,77.8,alta
232,31777960,SP-348,Rodovia dos Bandeirantes,yes,10,120,-23.0561378,-47.0464866,67.1,356.8,wood,way,1089699300,15.0,baixa
233,31777961,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0877743,-47.0192655,32.8,14.3,grass,way,1091068749,81.2,alta
234,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0875562,-47.0194408,27.5,7.9,grass,way,1091068749,82.9,alta
235,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0867456,-47.0200794,195.1,6.2,grass,way,1091068749,83.3,alta
236,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.085636,-47.0209466,108.8,8.1,grass,way,1091068749,82.8,alta
237,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0844326,-47.0218967,222.0,10.9,grass,way,1091068749,82.1,alta
238,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0832549,-47.0228234,101.4,10.4,grass,way,1091068749,82.2,alta
239,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0827216,-47.0232245,42.9,9.6,grass,way,1091068749,82.4,alta
240,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0823982,-47.0234531,42.9,10.1,grass,way,1091068749,82.3,alta
241,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0819439,-47.0237779,78.0,10.4,grass,way,1091068749,82.2,alta
242,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0812799,-47.0242353,96.8,9.0,grass,way,1091068749,82.6,alta
243,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0803918,-47.0247942,131.4,8.6,grass,way,1091068749,82.7,alta
244,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.07945,-47.0253523,107.2,9.0,grass,way,1091068749,82.6,alta
245,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0784716,-47.0259135,138.9,8.0,grass,way,1091068749,82.9,alta
246,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0773642,-47.0265364,138.4,6.5,grass,way,1091068749,83.3,alta
247,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0762717,-47.0271375,133.9,7.1,grass,way,1091068749,83.1,alta
248,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0751957,-47.0277363,134.9,6.9,grass,way,1091068749,83.2,alta
249,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0740918,-47.0283586,141.6,7.2,grass,way,1091068749,83.1,alta
250,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0727506,-47.029089,192.0,7.8,grass,way,1091068749,82.9,alta
251,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0718497,-47.0295826,32.5,10.3,grass,way,1091068749,82.3,alta
252,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0715978,-47.0297386,32.0,9.8,grass,way,1091068749,82.4,alta
253,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0712789,-47.0299495,51.0,8.3,grass,way,1091068749,82.8,alta
254,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0709347,-47.0301895,39.9,8.4,grass,way,1091068749,82.8,alta
255,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0705399,-47.0304899,67.3,7.9,grass,way,1091068749,82.9,alta
256,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0701552,-47.0308056,39.9,8.7,grass,way,1091068749,82.7,alta
257,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0697906,-47.0311322,65.2,8.9,grass,way,1091068749,82.6,alta
258,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.069361,-47.0315517,63.3,9.4,grass,way,1091068749,82.5,alta
259,31777962,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0688264,-47.0321163,102.5,9.9,grass,way,1091068749,82.4,alta
260,31777963,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0879819,-47.019588,33.4,10.9,grass,way,1091068749,82.1,alta
261,31777964,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0882531,-47.019379,40.6,46.7,grass,way,1091068749,72.5,alta
262,31777964,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0886035,-47.0191442,51.0,92.5,grass,way,1091068749,60.3,media
263,31777964,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0889859,-47.0189075,46.9,138.6,wood,way,1092774054,58.0,media
264,31777964,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0893258,-47.0187137,38.5,103.4,wood,way,1092774054,67.4,media
265,31777964,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0896737,-47.0185419,46.5,74.3,wood,way,1092774054,75.2,alta
266,31777964,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0903182,-47.0182918,105.9,37.7,wood,way,1092774054,84.9,alta
267,31777964,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0913853,-47.0179505,141.6,64.5,wood,way,1092774054,77.8,alta
268,31777964,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0925611,-47.0175992,129.6,60.3,wood,way,1092774055,78.9,alta
269,31777964,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0935394,-47.0173055,96.1,23.6,wood,way,1092774055,88.7,alta
270,31777964,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0943227,-47.0170574,85.4,24.5,wood,way,1092774055,88.5,alta
271,31777964,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0950258,-47.0167879,80.5,94.6,wood,way,1092774055,69.8,media
